ra,dec,e1,e2,w,z_src
219.488990069,-0.80096540747,-0.3385,-0.695,3.2584,0.48
211.926557124,2.77154757032,0.6974,0.1303,13.7262,0.73
222.191762635,1.54411235756,0.4089,0.0358,0.0861,0.12
219.731423765,0.999219252845,0.0135,-0.0452,1.8704,0.33
211.963637287,-2.30127918813,-0.0745,0.0034,14.9265,0.47
216.245066028,0.322850647868,-0.279,-0.0645,15.1726,0.64
224.613393102,0.742235088857,-0.223,0.2219,8.9759,0.78
215.242515483,1.03044150522,0.4887,0.2891,4.3714,0.62
216.493831658,2.76176633263,-0.5773,0.3836,13.2917,0.15
223.6302795,-2.76102606736,-0.1257,0.2329,14.1337,0.61
213.3555393,-1.91086803326,-0.0699,0.0005,14.9075,0.11
220.463066986,-2.2689578953,-0.488,0.2427,8.3498,0.22
215.717555,0.598825726069,-0.3436,0.0325,0.4589,0.39
219.125597816,-1.57707010458,-0.5675,-0.3752,11.4486,0.9
222.478247214,-0.787414048056,0.1728,0.0073,6.4168,0.53
214.918978544,2.39330639854,0.7536,0.0175,14.0283,0.15
215.057566926,0.710236264642,-0.4325,-0.0607,6.0381,0.1
212.711894688,0.893455700715,-0.1896,0.3979,0.0828,0.73
217.991157588,-0.774573387873,-0.2559,0.5839,8.1192,1.3
221.013398716,-1.10988652362,-0.5532,0.108,0.5033,0.27
220.529799472,0.615957841477,-0.1076,-0.3678,10.7732,0.81
216.305321294,-2.1960212247,0.574,-0.1209,9.8425,0.21
216.533996763,-2.87590815917,0.1984,0.0528,15.473,0.21
217.829007859,1.6069306886,-0.1512,0.5564,14.2809,0.57
220.564642031,-0.570962564123,0.1023,-0.1574,9.9222,0.24
218.852779231,-0.286307130941,0.539,0.403,7.4306,0.76
212.173727663,1.34262693563,-0.5745,0.2922,9.8043,1.32
220.309828348,-0.548878224567,0.2459,0.1625,1.5899,0.3
219.137065698,-2.42645223135,0.0682,-0.0928,14.0313,0.18
213.924993422,0.722737243489,-0.6568,0.0613,8.2373,0.39
223.507118491,-1.47437234445,-0.3098,-0.2191,15.4913,0.59
214.165271924,1.24389544317,-0.5693,-0.1771,8.1294,0.48
218.567526429,-0.980807502712,0.1331,-0.2534,13.9348,0.17
213.235715396,0.231801314579,-0.0153,0.0342,14.9061,0.41
214.111858985,0.611171924576,-0.1048,-0.1795,14.5069,0.39
217.060323351,0.843762467216,-0.4336,0.6027,13.4754,0.57
215.489462853,2.14923816555,-0.1153,-0.0299,4.1509,1.14
220.234142965,1.48662012565,-0.305,0.3321,15.3544,0.44
224.015495614,1.51109470185,-0.0069,-0.1697,13.2638,0.9
221.206353444,2.08921108819,0.2961,-0.2557,15.2907,0.33
219.224641908,0.910987223101,-0.0425,0.1479,7.6266,0.79
216.189351663,-0.531373487096,-0.0377,0.2099,13.0524,1.06
214.122081488,0.926495930777,0.5165,0.4181,4.4378,0.76
219.283731556,-0.002172236324,0.1274,0.4841,7.3836,0.12
217.728504939,0.484853939945,-0.5115,-0.5089,1.3998,1.09
220.109663406,0.072724805208,0.1144,0.0172,12.637,0.76
224.637845739,0.035920951311,0.0137,0.1622,7.5775,0.21
218.866332962,0.533621019113,0.3918,-0.4852,14.5259,0.47
219.991837194,1.91332321282,0.5455,-0.1198,11.5334,0.13
215.218572054,2.43375165323,0.0362,0.0842,14.7033,0.41
220.789966994,2.29225049073,-0.2993,0.413,1.342,1.14
214.905749467,0.100680204766,-0.0728,0.1004,13.4351,0.61
213.006461743,-1.32050859676,0.0362,0.5322,7.9502,0.25
216.333201837,0.063434555255,0.1074,0.1768,15.3025,0.31
222.80514554,2.44911012313,0.2237,0.2158,0.6895,0.21
216.893135923,-1.36848265487,-0.021,0.2976,10.3129,0.35
221.159889521,-2.46641488595,0.2045,-0.2177,9.8644,0.12
221.763274696,0.675485718932,-0.2666,-0.0467,15.4815,0.34
222.337458222,-1.17576620863,0.1862,-0.4701,1.5213,0.77
221.889222003,2.61911548911,0.02,-0.1925,14.261,0.49
219.821330436,-1.57123622524,-0.2157,0.3481,0.5288,0.29
222.011524208,-2.19176292378,-0.0082,-0.0621,9.9235,0.39
220.200961478,0.798773868521,-0.514,0.3974,12.039,0.66
217.419807877,1.15555747398,0.355,0.4836,4.0953,0.26
216.171100057,-2.24929608412,-0.1274,0.1413,14.2963,0.42
221.708442987,-2.15171222844,0.2084,0.1214,14.2442,0.67
220.621660811,2.13192669532,0.2542,-0.0026,8.6518,0.74
213.771821073,0.836259527052,-0.1345,-0.0056,15.3541,0.39
220.997098552,-1.58295406951,-0.0911,-0.5356,6.7281,0.86
218.149693484,1.78073259608,0.3409,-0.5229,1.1661,0.31
215.002486843,2.41476677565,0.4164,0.1543,7.1369,0.33
210.777996248,-2.18542604361,-0.0135,0.0687,14.5436,0.71
212.512773949,-0.879469923762,0.2703,0.2123,13.9034,1.5
217.131911995,-1.42443815684,-0.2637,-0.381,14.8154,0.33
222.452811059,1.07243356693,-0.2247,0.3982,0.7363,0.9
210.388841264,-2.58666876268,0.6242,-0.3638,6.75,0.47
224.584466357,0.612966062673,0.4682,0.2988,3.0784,0.62
217.837912516,-2.0293415863,0.1012,-0.2215,11.3122,0.1
217.828322372,2.44929633157,0.0274,-0.1243,11.44,1.06
212.602245591,-0.591078273275,0.2544,0.267,13.4923,0.54
215.335280451,1.6832518474,0.1403,-0.6689,0.281,0.14
214.305601064,1.48270598708,0.6475,0.1284,1.2395,1.14
223.056963385,0.75150474419,-0.1805,-0.5875,9.9073,0.16
220.99639379,0.096947842715,0.1174,0.1859,13.4971,0.24
221.305155528,1.82991731979,0.4312,0.0464,8.1643,1.06
215.131662153,-1.94975839255,0.0016,0.0697,15.1069,0.72
222.39750679,-2.69741265016,0.0211,0.0984,14.0382,0.23
215.276374358,-2.24222546981,0.5204,0.0088,13.6992,0.39
216.184519541,-2.89703280559,-0.3628,0.3709,1.3424,1.02
216.091355881,-0.840603765875,0.1829,-0.5384,15.0139,0.31
214.019389074,1.1566479838,-0.2014,0.2671,1.6005,0.78
210.740790651,1.22344383096,-0.6196,0.1118,14.6668,0.29
221.721371976,0.384964123146,-0.1,0.0779,15.563,0.44
218.017839897,2.82491619753,-0.0752,-0.3041,12.0649,0.19
212.277769908,2.12213068759,0.1444,0.1362,1.3802,0.12
214.632369051,2.12711928148,-0.5015,0.2697,2.7344,0.15
213.486632302,1.15743873409,-0.2055,0.3012,11.8326,0.39
215.260847218,-2.56223316134,0.2101,-0.1831,10.5646,0.15
218.432987466,2.05126157935,-0.3094,0.2981,0.3075,0.11
219.149347616,-2.37081423504,-0.4845,-0.1803,1.6158,0.73
223.414361556,-2.5454854528,0.0336,0.2671,4.4468,0.74
217.96006677,-0.661917916945,0.3129,0.4506,9.32,0.86
213.218022921,-2.45803893068,-0.5473,0.288,13.9577,0.7
218.919198882,-0.553343837057,0.2457,0.6259,12.1531,0.56
215.523523632,1.32637067586,-0.0794,-0.0361,7.7624,0.88
214.117362543,1.55838859071,-0.1842,-0.2386,6.2398,0.39
214.100317257,1.62945722655,0.4566,0.4318,6.5111,1.32
216.457105603,1.42695364624,-0.1844,-0.1189,14.9195,0.39
217.127155222,-1.80184922507,-0.052,0.1631,13.2551,0.42
222.201395377,1.29002617944,-0.2881,0.2775,1.341,0.9
220.213214241,-0.959112064511,-0.0667,-0.2391,12.4744,0.68
221.035549991,-2.97132490207,-0.1233,-0.5293,15.3371,0.46
221.558746399,2.6100410749,0.0075,-0.2456,15.3473,0.18
218.892723632,0.085392387246,0.1123,0.3014,13.0906,0.77
210.572790015,0.486810127963,-0.0756,-0.3589,6.8081,1.09
223.313692302,-0.660556436991,-0.1524,-0.5039,12.3247,0.53
215.415550782,-1.40258567155,-0.2186,-0.2615,12.4137,0.83
221.25947042,0.150546342949,0.1537,0.1152,15.4377,0.61
212.62475601,2.39344016312,-0.111,0.3121,1.8733,0.9
224.306527157,-1.18770101276,0.1892,-0.1299,7.9397,0.12
223.401369131,-2.16014232029,-0.2438,-0.4368,0.3411,0.89
222.832370859,-0.410766658736,0.1179,0.3172,1.2903,0.39
214.321542009,0.001061977063,-0.2641,-0.1809,3.8601,1.14
219.467747891,-2.69138729313,-0.0078,0.0264,15.3158,0.73
223.321345957,-1.1074943035,-0.0921,-0.106,0.0404,0.15
210.643839784,-1.22610246844,0.4306,-0.0561,13.3684,0.82
215.305624958,-0.011821672748,-0.5518,0.257,14.8535,0.13
218.298441025,1.51082356422,-0.0478,-0.1579,0.5156,0.29
215.176348137,-0.803626957503,-0.0853,-0.1151,5.039,0.47
223.251314007,0.940519690127,0.2839,-0.058,15.3143,0.6
215.942364034,2.48005144803,-0.2846,-0.2953,15.3166,0.29
215.475017824,-2.16054173912,0.5069,0.4245,9.8535,0.78
218.110008351,2.09161853724,-0.1175,0.0415,10.165,0.73
217.583584548,2.36849874127,0.2901,0.0112,15.1316,0.76
221.454426254,-0.461082593876,-0.2523,0.053,15.1676,0.27
222.0090594,-1.66199173518,-0.4542,0.3624,15.4577,0.5
216.411622829,2.60610017248,0.2809,0.0975,7.6723,0.73
211.080375221,1.84213915653,-0.1196,-0.0227,15.5086,0.3
215.726168629,-1.32767649757,0.1102,-0.303,14.7813,0.35
212.876922659,-1.2848252992,0.336,-0.2617,15.4023,0.49
210.774697679,-2.56119519792,0.1153,0.3412,10.4115,0.68
213.343988604,-1.2267110632,-0.1964,-0.2235,12.2573,0.24
219.98536072,1.89625631017,0.1394,0.0231,15.495,0.43
217.426985616,0.509399917089,-0.0291,0.0792,14.9184,0.57
216.731244931,-0.397896623476,0.3341,-0.402,13.8656,0.95
212.243724324,1.24727926451,-0.102,-0.0565,15.3817,0.62
221.261725438,0.814330199077,0.023,0.564,0.4235,0.35
221.746015819,2.21368843956,0.0689,-0.7682,14.495,1.48
211.039534525,-0.063540783548,-0.1247,0.7337,15.4732,0.05
213.661374899,1.4492025886,0.1146,-0.6346,11.3364,0.67
221.837546293,0.782258744346,0.092,0.0821,1.3319,0.66
216.054597635,2.74050439053,-0.16,-0.24,15.563,0.15
223.970100429,1.78828530411,-0.128,-0.1391,0.4966,0.14
217.875337123,1.6312374907,0.055,-0.1046,13.7681,0.26
223.90820819,1.4202518037,0.4266,-0.2378,14.5201,0.13
213.430484639,-2.68087381949,-0.3328,0.1316,13.6859,0.66
212.977961299,0.591766397603,0.0761,0.2458,13.7445,0.15
221.090154993,-1.16529017404,-0.2064,0.3479,13.4539,0.62
213.27342473,1.82375322948,-0.3136,-0.3023,15.5219,0.41
212.927172932,-0.3873018456,0.5988,-0.1588,5.3193,0.88
216.171953149,-2.91861322703,-0.1042,0.2518,14.9435,0.46
212.776521899,-0.81601157242,-0.2894,-0.5558,2.2512,0.63
212.329300302,0.940888814205,-0.3336,0.0052,15.4004,0.4
215.716869402,-0.941710253912,-0.1194,-0.0115,5.0535,0.19
222.758226822,0.720186989852,0.7195,-0.1828,14.9458,0.43
223.211028547,2.62913605613,-0.0956,-0.0052,2.5298,1.06
215.210122689,-0.605701932198,0.0051,0.3007,15.4344,0.13
218.026957824,-2.54035527543,-0.0582,0.0278,11.5535,0.16
215.577333289,-1.28609630629,0.0892,-0.0297,12.4143,0.15
220.50987638,1.51022355629,-0.4265,-0.2796,8.2376,0.33
213.392203651,0.230006115287,0.2488,0.2283,14.2602,0.3
216.159850227,-1.4034271561,-0.1948,-0.5893,6.0856,0.11
219.76374177,-2.76216442161,-0.2862,-0.3219,13.676,0.3
214.568933522,-1.61358085069,-0.592,-0.2927,5.6453,0.29
213.999150294,1.35897513202,0.0863,-0.0821,15.4313,0.39
221.407509956,-1.6310090365,0.5027,-0.2077,7.5686,0.21
214.43507256,0.138554042751,-0.0214,0.4271,13.6544,0.76
223.080220866,-2.80479865142,0.0118,0.3829,9.0373,0.27
214.690766725,2.73015877033,0.3017,0.5222,1.1782,0.82
222.574075156,-0.078308255252,0.0376,0.1977,14.3632,0.57
212.195256399,1.28959642851,0.4635,-0.2503,15.5505,0.36
217.985012752,-2.51400802268,-0.5591,-0.3756,10.3854,0.42
212.148723005,-2.37407248681,0.4133,0.5631,13.9999,0.73
223.676372455,2.82719513288,-0.4156,0.0713,4.064,0.17
215.19670191,0.668677573821,-0.0919,-0.0303,12.2195,0.25
223.224206158,2.90733848241,0.3516,-0.0825,8.7198,0.47
212.298983327,1.6502663946,0.1562,0.0918,11.6107,0.13
218.304764109,-1.94754476691,-0.1531,-0.382,4.8753,0.21
218.81361955,0.072870984985,-0.0997,0.0608,3.8405,1.3
219.345140351,-2.81912689045,-0.2021,0.2676,1.4148,0.87
214.283724876,-2.476626056,0.255,0.2192,12.8635,0.33
222.639971262,0.376380360871,0.123,0.1486,15.3124,0.3
215.257461715,0.418139296887,0.0563,-0.2407,13.5111,0.7
215.902011155,-0.498872123476,0.2851,0.3598,0.5823,0.76
212.184420634,-0.732962709227,-0.4677,0.2239,2.6252,0.47
218.96518163,-2.09834673251,0.5632,0.441,2.0622,0.29
221.476081183,-2.25327695527,-0.0754,-0.0008,15.277,0.45
222.135835099,-1.32810882124,-0.5329,-0.0308,13.262,0.68
218.436471964,-2.00001337593,-0.0007,0.5775,11.2622,0.58
223.764571943,1.57891934901,-0.426,0.2449,1.2487,0.35
221.44560627,0.506602886376,-0.0357,-0.0983,10.879,0.47
218.062976492,0.332105171328,-0.2728,-0.4844,11.5614,0.21
213.668249806,-0.278621341119,0.6762,-0.3771,3.0726,0.19
214.974067115,-1.19965024117,0.0786,0.1316,5.1401,0.3
222.617423432,2.91242300804,0.3521,0.4717,7.3985,0.52
213.744729171,-2.73560659797,0.176,0.0145,12.1689,0.19
222.806513092,1.33247597926,0.0022,-0.1234,8.7391,0.52
223.552760623,2.2555117617,-0.1233,-0.2015,15.3355,0.5
216.30448247,1.51417501471,-0.0288,0.2561,12.7588,0.67
223.821626682,-1.90421328467,-0.1545,0.4727,14.4892,0.66
224.107184015,-2.52798371603,-0.0212,-0.2664,14.5291,0.19
221.764114832,2.8366814804,-0.3755,0.085,15.1502,0.39
220.751846309,2.46646741019,-0.6812,0.0602,3.5746,0.57
219.802469326,2.878955037,-0.1389,-0.4385,12.5748,0.39
215.945728367,1.021322553,-0.0757,0.0729,15.563,0.6
214.579678593,2.65301217371,-0.3095,0.1827,7.2638,1.29
212.677613396,-0.8266457219,0.0638,0.3052,12.6202,0.46
222.921225967,0.564139326133,0.4215,-0.3623,8.2008,0.9
221.344258188,0.473155041914,-0.2158,0.0108,15.017,0.49
220.661425377,0.261979115926,0.2073,0.2656,3.4062,0.89
215.931104657,-1.04232587101,-0.4532,0.3553,15.4935,0.4
218.189573,-1.00974034766,-0.2181,0.4262,0.2657,0.71
216.459534781,-0.37405752633,-0.4385,-0.2447,15.333,0.15
212.526104801,0.673663367338,0.0684,-0.0052,15.4677,0.23
216.180914454,0.140208773285,0.1307,0.1593,15.5437,0.39
213.465034468,1.16054104827,0.0244,-0.1927,3.1592,0.33
217.830963747,-0.32714369033,-0.2141,0.4178,12.7184,0.27
213.300495422,2.32217767664,0.498,0.4403,11.922,0.74
221.045233568,0.032030617269,0.2696,0.0852,1.2423,0.63
221.772066976,0.684014160549,-0.5172,0.4388,5.296,1.3
222.807190602,-2.94655538401,0.5124,-0.2711,5.9536,0.29
212.059362726,0.096510978048,0.1623,0.0968,15.1947,0.7
214.997393157,2.08446220293,-0.42,0.62,15.5617,0.17
217.823619154,-1.69941830547,-0.178,-0.3258,12.8933,0.38
213.020244367,2.19149224907,-0.5767,-0.0815,6.512,0.63
210.99393272,0.251099694598,0.2488,0.5138,13.3652,0.27
219.672319659,-2.3801546436,-0.2874,0.5078,13.6432,0.35
224.899600255,2.18330694455,-0.0367,0.1821,12.1114,0.17
224.277628054,-2.00744592924,-0.416,-0.3767,0.6157,0.5
219.62683173,1.51100013159,0.0029,0.1434,12.4477,0.48
214.737709012,-2.51089823855,-0.5767,-0.1617,0.6919,0.13
213.863172571,1.80695800165,0.5359,-0.1933,13.5617,0.39
210.535445281,0.862137473067,0.1022,0.2352,15.5345,0.3
222.542314428,0.205972919726,-0.3591,0.2675,1.627,0.76
221.227844535,-0.813601710837,0.2831,-0.6994,13.2095,0.62
220.110130427,1.24290480447,-0.0402,0.5543,5.385,0.21
215.334880878,0.395435914012,-0.0136,-0.086,14.2575,0.3
219.636699114,0.500667821105,-0.0608,0.1518,14.7192,0.52
213.593339067,2.90429472738,-0.2273,-0.3073,1.3707,0.95
211.895671631,-2.24819072127,-0.0992,-0.0931,15.3823,0.26
213.078100215,-2.37267814549,-0.3652,0.5436,7.2381,1.06
220.491174135,1.79929728718,0.2871,0.4012,2.0481,0.29
213.844410242,1.30578671875,0.0342,-0.3078,8.752,0.22
218.442659489,0.397709832969,-0.0483,0.2706,14.5709,0.25
213.909866465,0.908493904287,0.0362,0.255,15.2157,0.45
223.237494228,2.51773702945,-0.296,-0.5711,9.7788,0.46
219.136265126,-0.15353637204,0.5818,0.0813,10.9545,0.47
210.954997199,2.13675606451,0.0804,0.2834,10.6592,0.66
214.681969775,2.28725490168,-0.0059,-0.1,0.5657,0.11
217.885232825,-0.888654201179,0.585,-0.0412,3.8337,0.5
213.747147069,0.431725500093,-0.2584,-0.0625,15.0257,0.73
224.057552824,2.16970319662,-0.0864,0.1378,8.0544,0.76
215.853498019,-1.27937086599,-0.1138,-0.021,15.3371,0.41
217.933362408,1.74957514294,-0.187,-0.2873,7.3016,0.66
212.945745247,2.33137203154,0.1539,-0.2212,7.8941,0.39
219.86636249,0.908527604538,0.2158,-0.554,7.4778,1.01
224.450671757,1.60371639559,-0.2145,0.0865,14.1611,0.15
212.349930717,-2.996881204,-0.4516,0.5416,4.6411,1.06
222.655525326,2.84667822862,-0.4617,0.5953,14.6731,0.47
221.189352032,1.56194359915,-0.7188,-0.1749,12.531,0.46
222.486003274,-2.81926544574,0.2989,0.1432,10.1918,0.33
210.718693806,0.822066422845,-0.1611,-0.1321,14.7093,0.3
214.222522748,-2.16512706311,-0.3377,0.426,9.9017,0.76
214.097456927,-2.82778648547,-0.0231,0.2217,14.5007,0.46
210.220940184,-2.73196210571,-0.4828,-0.0793,0.0188,0.33
210.695077916,1.51168319822,-0.185,0.0339,10.932,0.11
224.304707777,-0.679663704243,0.134,-0.032,15.4929,0.19
214.568740984,1.8938834825,0.0528,0.2801,15.4015,0.23
217.805504721,1.85216136547,0.6466,-0.2737,9.8813,0.3
224.839311361,-0.736299989257,0.5404,0.0111,10.0183,0.81
210.88262386,2.40004817305,0.5389,0.0754,8.8042,0.82
222.879906715,-3.00094006506,0.2974,0.4653,10.5787,0.26
220.318137649,-2.73019764392,-0.1777,0.2617,2.7344,0.33
224.560201893,0.401980061594,-0.0901,-0.0079,4.5868,0.48
211.806950364,2.14373106124,0.1248,-0.0043,0.4251,1.06
215.410562584,1.0193946535,-0.2565,-0.0214,12.5121,0.57
218.314738101,0.157701136374,0.294,0.3668,12.6747,0.73
214.54173603,-0.371836633652,0.3254,-0.197,15.4625,0.22
223.751268497,-1.24291068152,-0.434,0.2701,2.2537,0.1
211.953582192,-2.60531445577,0.1742,0.379,1.7736,0.76
222.04490943,-1.78929042947,0.0187,0.0005,15.563,0.35
217.71991201,2.69870712407,0.0957,0.0624,5.0447,1.09
210.318024019,2.74197094103,0.0879,0.3142,15.5084,0.26
218.448094651,-2.22564930825,-0.1078,0.0587,14.9313,0.5
219.579652412,-0.266330782455,-0.3586,0.0561,13.7693,0.68
214.42579346,0.087622280326,0.0829,0.2096,14.2344,1.18
211.945250567,2.53543796008,-0.3085,-0.3431,9.7222,0.76
221.842740576,1.46979400134,0.0987,0.0421,14.6334,0.25
221.060489979,-1.2252967605,0.2159,-0.0829,15.4152,0.36
215.372559616,1.4455872096,-0.3739,0.1734,3.6173,0.57
219.86600992,-0.954160377872,-0.3348,-0.5312,3.8841,0.82
222.676434928,0.094284119396,-0.0464,-0.2406,5.2593,0.47
224.480516728,1.5713744721,0.6404,0.1469,3.4223,0.11
214.718173481,1.64855446115,0.6257,-0.0601,11.8788,0.21
216.844750511,-2.59803994552,0.2259,0.0462,14.5069,0.39
211.952581571,-2.28711213891,0.0757,0.255,15.0895,0.29
210.549266761,2.91272907252,-0.0676,-0.1613,7.2029,0.39
215.219588495,-2.73285537712,-0.1363,-0.05,10.8684,0.15
211.206245949,2.37215697259,-0.2345,0.1034,1.2145,0.45
219.578949368,-2.06671933252,0.0706,0.0371,14.335,0.51
217.629973574,1.92171561162,-0.1687,-0.0566,1.2264,0.12
215.052420105,1.299814907,-0.1622,0.7385,11.1275,1.36
216.5111783,-1.47691632706,0.5347,0.1262,12.0755,0.27
219.946940705,-2.17168417012,0.2337,0.4397,0.8471,0.76
219.12947831,2.08327514399,0.089,0.1262,11.2623,0.48
217.429297373,-2.9879267014,0.2385,0.12,14.9614,0.57
212.37638666,-2.76869452622,-0.0229,0.4622,10.1328,0.62
218.262848771,-0.321996898435,0.1333,-0.3418,4.4781,0.59
219.23115098,0.340875945357,-0.1633,0.0455,11.0021,0.89
222.777443006,-0.313425146333,-0.2465,-0.3577,1.7368,1.3
218.139351786,-0.382616712101,-0.0224,0.1477,15.4295,0.36
223.548327572,1.08110697003,0.5823,0.3937,1.6849,0.15
215.117693872,2.69214479386,-0.124,0.5316,3.4647,0.95
224.497664913,-2.32135699058,0.4596,0.4656,10.3951,0.32
221.895275181,-2.82853486412,0.2504,0.3085,1.8299,0.57
216.870166164,-1.456367267,0.3,-0.1602,14.6905,0.55
216.906604407,0.796763874022,-0.5073,-0.5125,12.9062,0.78
218.229880837,-1.19739862628,0.0483,0.074,15.3876,0.55
212.907250006,-2.90439214934,0.0662,-0.2227,15.1381,0.62
210.916998584,2.17964109208,0.6208,0.4326,14.192,0.48
222.968351943,0.085093958179,-0.3876,-0.5088,11.4521,0.21
212.928877617,2.39739952031,0.0725,-0.3073,13.5524,0.88
213.775422867,1.23747700935,0.213,0.3885,1.4654,0.88
215.928204053,-1.40157859086,-0.1976,-0.1916,11.6255,0.48
219.696363372,-1.6904438918,-0.0943,0.2766,10.2507,0.46
215.026537058,1.64454426816,0.2043,0.0693,1.9624,1.3
217.758188092,2.58137964673,0.2961,-0.228,15.448,0.27
212.04313936,0.03379128279,0.38,0.26,15.563,0.15
222.078520131,0.616309193453,-0.4052,0.0192,15.3425,0.29
210.887471591,-2.31376605526,-0.1303,-0.2168,12.7505,0.66
212.84987348,-1.51710246518,0.38,-0.522,15.563,0.2
212.131568412,0.19956541584,0.1198,-0.2729,12.4545,0.15
212.617087122,0.261083700279,-0.2269,0.4028,7.5159,1.06
215.807905969,0.814624673683,0.5943,-0.1764,5.5368,1.43
219.184013341,0.132108969706,-0.1983,0.1063,14.6551,0.57
211.401665554,-1.62162484053,0.7323,-0.1979,15.5391,0.55
223.512158729,-1.43382697828,0.1208,-0.2304,13.2845,0.72
217.363735528,-1.67080374002,0.1562,-0.0482,15.3176,0.21
218.518687397,2.91466042438,0.0701,-0.3896,12.5048,0.25
213.022856652,-0.078306837856,0.0409,0.0976,15.5598,0.27
218.35381678,-2.44161440377,0.1769,-0.2718,15.2997,0.33
224.100798732,-0.544009309409,0.015,0.1616,15.5137,0.56
210.747199365,-2.80374063856,-0.3119,0.7373,15.1818,0.66
217.249662029,2.83237985754,-0.4273,-0.1435,13.7713,0.11
212.385196178,1.04157903831,0.0604,0.0408,14.6078,0.46
217.250012602,2.14123354992,-0.5201,-0.5704,15.1829,0.76
222.786560849,0.394899403127,-0.0605,-0.3416,5.5312,1.06
217.488634042,-0.295339289985,0.6427,-0.0812,10.9803,0.76
222.688933681,-1.21112498365,0.2513,-0.0695,0.1055,0.11
219.477902703,-0.799318558718,-0.1714,0.0247,2.3058,0.86
213.876630928,0.662454931113,-0.0687,-0.0836,14.8321,0.22
214.79337039,0.905071873394,-0.0514,0.0435,14.4519,0.62
224.224277041,-2.22749769907,-0.4,-0.18,15.563,0.14
219.532561633,0.602035880264,-0.2265,0.1271,12.2501,0.34
219.24124738,-0.560443247192,0.077,-0.0763,11.417,0.4
211.789908251,-0.196007210736,0.0055,-0.0361,15.486,0.36
223.405550288,0.237392474166,0.1526,-0.1481,8.4039,0.29
222.262749715,2.53836804318,-0.0871,0.0971,14.6688,0.76
215.453547007,-2.69136024114,-0.4729,-0.2843,0.8548,0.9
216.696034276,-0.805645011058,0.3653,-0.4983,5.407,0.24
213.260110519,-0.877991288092,0.2199,-0.1886,8.7003,0.21
210.96388791,0.120357277238,-0.6216,-0.2039,5.3805,1.29
218.532359234,0.423702315221,0.0228,0.0669,13.221,0.9
215.135035188,1.05408686583,-0.394,-0.2718,10.9064,0.55
222.806150618,2.42231786862,-0.1427,0.0971,15.0144,0.25
218.566696992,-1.50750711835,0.3847,0.0386,13.0478,0.72
219.588250877,-0.991201368011,-0.2407,-0.4715,14.6835,0.26
224.640073648,2.1015702805,0.0685,-0.0083,15.1443,0.31
219.406921815,0.93834827829,0.0447,-0.6559,9.3076,0.96
215.290792782,1.39682875051,-0.1366,0.4626,12.0558,0.83
223.536360482,1.21517640595,-0.3448,0.2758,14.6542,0.62
217.059458086,-1.94022819723,0.2494,0.1219,14.6683,0.3
219.689549037,-1.72444369012,0.3541,-0.2004,2.6724,0.11
215.661013301,0.015965869166,0.4585,0.3778,8.601,0.65
217.718045676,-0.445445185118,0.0366,-0.6387,8.7317,0.12
210.977381306,0.495727521628,-0.105,0.017,15.436,0.66
211.765414966,-0.755620004668,-0.3882,-0.0237,1.0473,0.11
218.035186566,2.32246018866,0.163,0.0246,0.2235,0.27
224.402378666,2.09670975833,0.2258,0.4045,14.6717,0.51
